,links,Name,Edition,Distance,Color,Price
511,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-f-150-8564867/,2022 Ford F-150,Limited LIMITED | HYBRID | ROOF| NAV,10KM,Space White Metallic,"$104,100"
512,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-f-150-8564864/,2022 Ford F-150,Limited | 900A |  FORD CO-PILOT360™ACTIVE2.0 |  TWIN PANEL MOONROOF |,10KM,Antimatter Blue Metallic,"$103,550"
513,https://www.carpages.ca/used-cars/ontario/chatham/2018-toyota-prius-8563211/,2018 Toyota Prius,Prime | 2 SETS OF WHEELS | NAV | ADAPTIVE CRUISE,"33,340KM",,"$34,938"
514,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8563175/,2022 RAM 1500,"BIG HORN 4X4 QUAD CAB 6'4"" BOX",28KM,Billet Silver Metallic,"$59,370"
515,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-ford-fusion-8563127/,2019 Ford Fusion,Hybrid Titanium,"109,126KM",Black,"$29,980"
516,https://www.carpages.ca/used-cars/ontario/kitchener/2018-ford-fusion-8562854/,2018 Ford Fusion,Hybrid SE | HYBRID | LEATHER | CAMERA,"103,243KM",Gray,"$25,752"
517,https://www.carpages.ca/used-cars/ontario/guelph/2018-mitsubishi-outlander-8562779/,2018 Mitsubishi Outlander,"Phev SE AWC, Plug-In Hybrid, CarPlau + Android Auto, Blindspot + Rear Cross Traffic Alert, & More!","42,000KM",Gray,"$39,988"
518,https://www.carpages.ca/used-cars/nova-scotia/halifax/2020-land-rover-evoque-8562536/,2020 Land Rover Evoque,"R-Dynamic SE...WARRANTY UNTIL 07/17/2025 OR 160,000KMS!","32,000KM",Seoul Pearl Silver Metallic,"$59,990"
519,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-escape-8562455/,2022 Ford Escape,SEL Hybrid,20KM,Iced Blue Silver Metallic,"$45,544"
520,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2019-tesla-model-3-8562062/,2019 Tesla Model 3,STANDARD,"32,153KM",,"$62,907"
521,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8561021/,2022 Ford Escape,Titanium Plug-In Hybrid FACTORY ORDER - ARRIVING SOON | 650A | PANORAMIC VISTA ROOF | HEAD-UP DISPLAY |,10KM,Carbonized Grey Metallic,"$53,554"
522,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8561006/,2022 Ford Escape,Titanium Hybrid FACTORY ORDER - ARRIVING SOON | 400A | NAVIGATION | PANORAMIC VISTA ROOF,CALL,Agate Black Metallic,"$44,704"
523,https://www.carpages.ca/used-cars/ontario/brampton/2019-toyota-rav4-8560784/,2019 Toyota RAV4,Hybrid LE,"134,000KM",White,"$36,900"
524,https://www.carpages.ca/used-cars/new-brunswick/dieppe/2020-mercedes-benz-gle-8558561/,2020 Mercedes-Benz GLE,GLE 450,"57,500KM",Obsidian Black Met,"$77,999"
525,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8558282/,2022 Ford Escape,SEL Hybrid,CALL,Stone Blue Metallic,"$46,993"
526,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-audi-q8-8558270/,2020 Audi Q8,Progressiv | Black Optics | S-Line | Winter Tires,"35,099KM",Orca Black Metallic,"$91,000"
527,https://www.carpages.ca/new-cars/ontario/whitby/2022-toyota-venza-8557589/,2022 Toyota Venza,XLE,10KM,08X8 BLUEPRINT NO CHARGE,"$47,175"
528,https://www.carpages.ca/used-cars/alberta/edmonton/2022-kia-sorento-8557334/,2022 Kia Sorento,Plug-In Hybrid,"7,909KM",Black,"$64,899"
529,https://www.carpages.ca/used-cars/ontario/concord/2017-bmw-740le-8557097/,2017 BMW 740Le,xDrive SOLD,"152,721KM",Black,"$36,995"
530,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-3-8556539/,2022 Tesla Model 3,"PERFORMANCE AUTOPILOT, BRAND NEW!",188KM,Black,"$92,950"
531,https://www.carpages.ca/used-cars/ontario/oakville/2021-tesla-model-y-8556536/,2021 Tesla Model Y,"LONG RANGE AWD AUTOPILOT, CARFAX CLEAN!","10,300KM",White,"$97,700"
532,https://www.carpages.ca/used-cars/nova-scotia/truro/2019-ford-fusion-hybrid-8556008/,2019 Ford Fusion Hybrid,SEL,"77,423KM",Gray,"$27,495"
533,https://www.carpages.ca/used-cars/ontario/waterloo/2015-mercedes-benz-cla-class-8555081/,2015 Mercedes-Benz CLA-Class,CLA 250,"87,253KM",Jupiter Red,"$20,000"
534,https://www.carpages.ca/used-cars/newfoundland-and-labrador/gander/2018-kia-niro-8554946/,2018 Kia NIRO,EX,"51,210KM",Gravity Blue Metallic,"$25,995"
535,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-wrangler-8554856/,2022 Jeep Wrangler,4xe Unlimited Rubicon,CALL,Black Clearcoat,"$72,455"
536,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-wrangler-8554853/,2022 Jeep Wrangler,Unlimited Sahara,CALL,Sting-Gray Clearcoat,"$58,125"
537,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8554817/,2022 Ford F-150,XLT,CALL,Agate Black,"$61,095"
538,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8554814/,2022 Ford F-150,XLT,CALL,Carbonized Grey Metallic,"$74,050"
539,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8554811/,2022 Ford F-150,XLT,CALL,ICONIC SILVER,"$68,834"
540,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8554808/,2022 Ford F-150,XLT,CALL,Carbonized Grey Metallic,"$69,685"
541,https://www.carpages.ca/used-cars/ontario/north-york/2022-tesla-model-y-8553467/,2022 Tesla Model Y,LONG RANGE|DUALMOTOR|AWD|7PASS|NAV|AUTOPILOT|HIFI|,"19,595KM",Pearl White Multi-Coat,"$99,995"
542,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8552579/,2022 Ford Escape,SE Hybrid 201A | ROOF | CO-PILOT360 ASSIST+,10KM,Oxford White,"$43,654"
543,https://www.carpages.ca/used-cars/ontario/beamsville/2018-chevrolet-volt-8552138/,2018 Chevrolet Volt,Premier,"73,850KM",Light Green,"$32,995"
544,https://www.carpages.ca/used-cars/ontario/markham/2014-bmw-i8-8550974/,2014 BMW i8,"2dr Cpe-ELECTRIC,AWD,REARCAM","57,185KM",White,"$88,888"
545,https://www.carpages.ca/new-cars/ontario/guelph/2022-jeep-wrangler-8550482/,2022 Jeep Wrangler,4xe Unlimited Rubicon Hybrid,109KM,Silver Zynith,"$72,083"
546,https://www.carpages.ca/new-cars/ontario/bolton/2022-ram-1500-8550278/,2022 RAM 1500,"Sport 4x4 G/T Navigation Heated Front Seats Bluetooth Remote Start Backup Camera 20""Alloy Rims",20KM,Red,"$72,675"
547,https://www.carpages.ca/used-cars/ontario/kitchener/2018-toyota-highlander-8550131/,2018 Toyota Highlander,HYBRID AWD | XLE | 7 PASS | HYBRID | NAV | LEATHER | SUNROOF,"115,524KM",Black,"$45,652"
548,https://www.carpages.ca/used-cars/ontario/mississauga/2019-ford-f-150-8549120/,2019 Ford F-150,XLT,"93,408KM",Agate Black,"$43,998"
549,https://www.carpages.ca/used-cars/ontario/vaughan/2020-tesla-model-x-8547830/,2020 Tesla Model X,LONG RANGE PLUS I AUTO PILOT I NAV I 20 IN WHEELS,"49,600KM",Grey,"$138,910"
550,https://www.carpages.ca/used-cars/british-columbia/surrey/2018-ford-fusion-8547662/,2018 Ford Fusion,Energi,"51,202KM",Blue,"$31,999"
551,https://www.carpages.ca/used-cars/alberta/edmonton/2017-audi-a3-8547320/,2017 Audi A3,e-tron,"34,030KM",Grey,"$36,495"
552,https://www.carpages.ca/used-cars/ontario/waterloo/2021-ford-f-150-8546471/,2021 Ford F-150,Platinum CLEAN CARFAX | 3.5L | POWERBOOST,"21,187KM",White,"$85,388"
553,https://www.carpages.ca/used-cars/ontario/ottawa/2022-tesla-model-x-8545922/,2022 Tesla Model X,Plaid,250KM,Black,"$214,900"
554,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-grand-wagoneer-8545322/,2022 Jeep Grand Wagoneer,Series II,31KM,Luxury White Pearl,"$84,485"
555,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8545313/,2022 RAM 1500,"Limited 4x4 Crew Cab 5'7"" Box",28KM,RED PEARL,"$92,815"
556,https://www.carpages.ca/new-cars/ontario/mississauga/2022-hyundai-tucson-8544716/,2022 Hyundai Tucson,Hybrid Luxury,15KM,Shimmering Silver,"$39,299"
557,https://www.carpages.ca/used-cars/ontario/guelph/2018-mercedes-benz-gl-class-8544665/,2018 Mercedes-Benz GL-Class,"GLC 350e, Premium Plus Package, AMG Sport Package, Intelligent Drive, & Much More!","73,000KM",Black,"$46,998"
558,https://www.carpages.ca/used-cars/ontario/guelph/2019-ford-fusion-8544626/,2019 Ford Fusion,"Energi SEL, Heated + Power + Memory Seats, Ford Co-Pilot 360, LED Headlamps, & More!","69,000KM",Blue,"$29,998"
559,https://www.carpages.ca/used-cars/ontario/kitchener/2017-toyota-camry-8544572/,2017 Toyota Camry,HYBRID LE | HYBRID | CAMERA | BLUETOOTH | XENONS,"85,027KM",White,"$29,492"
560,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-grand-wagoneer-8544530/,2022 Jeep Grand Wagoneer,"Series III 8 Seater Navigation Convenience Group I Leather Apple Car Play 22"" Aluminum Rims",10KM,Black,"$100,725"
561,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-wrangler-8544518/,2022 Jeep Wrangler,"4xe Unlimited Rubicon 4x4 Hard Top Navigation Heated Front Seats Remote Start Leather 17""Alloy",10KM,White,"$73,635"
562,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-grand-wagoneer-8544500/,2022 Jeep Grand Wagoneer,"Series III 8 Seater Navigation DVD Convenience Group I Leather Apple Car Play 20"" Aluminum Rims",10KM,Black,"$97,075"
563,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-grand-cherokee-8544452/,2022 Jeep Grand Cherokee,"4xe Overland 4x4 Navigation Remote Start Leather Heated Seats Apple Car Play 20""Alloy Rims",10KM,White,"$83,810"
564,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-wrangler-8544434/,2022 Jeep Wrangler,"4xe Unlimited Rubicon 4x4 Hard Top Navigation Trailer Tow & HD Electrical Group Leather  17""Alloy",10KM,White,"$73,635"
565,https://www.carpages.ca/used-cars/nova-scotia/halifax/2019-audi-q8-8543909/,2019 Audi Q8,Progressiv,"14,789KM",Blue,"$76,989"
566,https://www.carpages.ca/new-cars/ontario/new-hamburg/2022-ford-escape-8543831/,2022 Ford Escape,SE Hybrid,21KM,Agate Black Metallic,"$38,544"
567,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ford-f-150-8543702/,2022 Ford F-150,Lariat,CALL,Agate Black Metallic,"$80,654"
568,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ford-f-150-8543699/,2022 Ford F-150,King Ranch,CALL,STAR WHITE METALLIC TRI-COAT,"$90,565"
569,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ford-f-150-8543684/,2022 Ford F-150,Lariat,CALL,Oxford White,"$80,805"
570,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-jeep-wrangler-8543519/,2022 Jeep Wrangler,Unlimited Sahara Altitude,4KM,FIRECRACKER RED,"$65,849"
571,https://www.carpages.ca/used-cars/british-columbia/richmond/2021-tesla-model-3-8542097/,2021 Tesla Model 3,LONG RANGE ONE OWNER LOCAL LOW KMS NO ACCIDENTS,"7,220KM",Pearl White Multi-Coat,"$79,888"
572,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541581/,2022 Hyundai Elantra,Hybrid Ultimate Factory Order - Custom,15KM,Cyber Grey,"$30,874"
573,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541578/,2022 Hyundai Elantra,Hybrid Ultimate Factory Order - Custom,15KM,Electric Shadow,"$30,874"
574,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541575/,2022 Hyundai Elantra,Hybrid Ultimate Factory Order - Custom,15KM,Fiery Red,"$30,874"
575,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541572/,2022 Hyundai Elantra,Hybrid Ultimate Factory Order - Custom,15KM,SPACE BLACK,"$30,874"
576,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541569/,2022 Hyundai Elantra,Hybrid Ultimate Factory Order - Custom,15KM,Intense Blue,"$30,874"
577,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541566/,2022 Hyundai Elantra,Hybrid Ultimate Factory Order - Custom,15KM,Polar White,"$30,674"
578,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541563/,2022 Hyundai Elantra,Hybrid Preferred Factory Order - Custom,15KM,Cyber Grey,"$28,574"
579,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541560/,2022 Hyundai Elantra,Hybrid Preferred Factory Order - Custom,15KM,Electric Shadow,"$28,574"
580,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541557/,2022 Hyundai Elantra,Hybrid Preferred Factory Order - Custom,15KM,Fiery Red,"$28,574"
581,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541554/,2022 Hyundai Elantra,Hybrid Preferred Factory Order - Custom,15KM,SPACE BLACK,"$28,574"
582,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541548/,2022 Hyundai Elantra,Hybrid Preferred Factory Order - Custom,15KM,Intense Blue,"$28,574"
583,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-elantra-8541542/,2022 Hyundai Elantra,Hybrid Preferred Factory Order - Custom,15KM,Polar White,"$28,374"
584,https://www.carpages.ca/used-cars/ontario/chatham/2020-lexus-ux-8540681/,2020 Lexus UX,250H 250 H HYBRID SUNROOF,"22,344KM",Grey,"$45,995"
585,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8539877/,2022 RAM 1500,"Big Horn-4WD, Back Up Camera, WiFi",27KM,Bright White,"$58,925"
586,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-toyota-rav4-8539868/,2019 Toyota RAV4,Hybrid LE | No Accidents | Backup Camera |,"76,553KM",Gray,"$42,999"
587,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ram-1500-8538851/,2022 RAM 1500,Limited,20KM,Granite Crystal Metallic,"$88,075"
588,https://www.carpages.ca/used-cars/ontario/brantford/2019-hyundai-ioniq-8538806/,2019 Hyundai IONIQ,Electric Plus ULTIMATE | ELECTRIC / GAS | ROOF | LEATHER | NAV,"44,314KM",Intense Blue Pearl,"$37,888"
589,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ram-1500-8538776/,2022 RAM 1500,Limited,26KM,RED PEARL,"$88,525"
590,https://www.carpages.ca/used-cars/british-columbia/fort-st-john/2020-ford-explorer-8538692/,2020 Ford Explorer,Limited  - Leather Seats -  Cooled Seats - $460 B/W,"51,251KM",Silver,"$56,900"
591,https://www.carpages.ca/used-cars/ontario/nipigon/2019-ford-f-150-8538650/,2019 Ford F-150,XLT,"66,305KM",Magma,"$46,360.50"
592,https://www.carpages.ca/used-cars/british-columbia/surrey/2020-tesla-model-3-8538389/,2020 Tesla Model 3,Standard Range Plus RWD  Auto Pilot/ Accident Free/ Low KM/ Navi,"33,233KM",Alpine White,"$68,716"
593,https://www.carpages.ca/used-cars/ontario/peterborough/2016-ford-f-150-8538332/,2016 Ford F-150,XLT,"245,108KM",Black,"$22,999"
594,https://www.carpages.ca/used-cars/british-columbia/richmond/2021-tesla-model-3-8537261/,2021 Tesla Model 3,MODEL 3 ONE OWNER LOCAL NO ACCIDENTS,"62,910KM",Solid Black,"$64,682"
595,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-f-150-8536442/,2022 Ford F-150,XLT FACTORY ORDER - ARRIVING SOON | 302A | XTR | FX4,10KM,Oxford White,"$71,140"
596,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-f-150-8536433/,2022 Ford F-150,XLT FACTORY ORDER ARRIVING SOON | 302A | SPORT | ROOF,10KM,Atlas Blue Metallic,"$69,990"
597,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-f-150-8536427/,2022 Ford F-150,XLT 302A | HYBRID | SPORT | CO-PILOT,10KM,Iconic Silver Metallic,"$73,190"
598,https://www.carpages.ca/used-cars/alberta/sherwood-park/2019-bmw-4-series-8536304/,2019 BMW 4 Series,430i xDrive Gran Coupe,"56,102KM",Black,"$42,495"
599,https://www.carpages.ca/used-cars/ontario/guelph/2015-lexus-nx-300h-8536214/,2015 Lexus NX 300h,AWD Certified!HYBRID!Navigation!WeApproveAllCredit!,"109,000KM",White,"$34,000"
600,https://www.carpages.ca/used-cars/ontario/kanata/2019-volvo-xc60-8535794/,2019 Volvo XC60,Hybrid T8 Inscription,"53,925KM",,"$64,999"
601,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-audi-q5-8533754/,2021 Audi Q5,Technik | S-Line Sport Package | Navigation,"14,204KM",Navarra Blue Metallic,"$65,000"
602,https://www.carpages.ca/used-cars/ontario/bolton/2019-audi-q8-8533202/,2019 Audi Q8,"Technik Quattro Navigation Panoramic Sunroof Heated Seats Ventilated Front Seats 21""Alloy Rims","53,960KM",Black,"$77,699"
603,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-wrangler-8533088/,2022 Jeep Wrangler,4xe Unlimited Rubicon|Leather|Cold Weather|Body Colour Top,16KM,White,"$76,590"
604,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-8533034/,2022 Volvo XC60,R-Design,10KM,Denim Blue Metallic,"$74,280"
605,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2021-tesla-model-y-8532080/,2021 Tesla Model Y,Standard Range  - Wood Trim - $529 B/W,"27,658KM",,"$84,995"
606,https://www.carpages.ca/used-cars/quebec/saint-hubert/2016-tesla-model-x-8531963/,2016 Tesla Model X,"75D, 6-PASS, FULL-SELF-DRIVING, 3.0 INFOTAINMENT","85,226KM",Blue,"$81,980"
607,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-toyota-camry-8529830/,2022 Toyota Camry,HYBRID LE,671KM,,"$48,279"
608,https://www.carpages.ca/used-cars/ontario/peterborough/2020-ford-f-150-8528420/,2020 Ford F-150,XLT,"94,436KM",White,"$44,988"
609,https://www.carpages.ca/used-cars/ontario/sudbury/2018-toyota-prius-8528267/,2018 Toyota Prius,Technology  - Navigation -  Sunroof,"45,000KM",White,"$31,400"
610,https://www.carpages.ca/used-cars/british-columbia/richmond/2019-tesla-model-3-8527343/,2019 Tesla Model 3,MODEL 3 ONE OWNER LOCAL,"53,092KM",Solid Black,"$60,888"
611,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8526740/,2022 Ford Escape,SE Hybrid | HEATED STEERING WHEEL | FORD CO-PILOT360 ASSIST+,10KM,Rapid Red Metallic Tinted Clearcoat,"$44,104"
612,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8526725/,2022 Ford Escape,SEL Hybrid 303A | ROOF | ADAPT CRUISE,10KM,Carbonized Grey Metallic,"$46,554"
613,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-x-8526671/,2022 Tesla Model X,"LONG RANGE AWD AUTOPILOT, 5 SEATER, BRAND NEW!",16KM,Black,"$189,950"
614,https://www.carpages.ca/used-cars/ontario/toronto/2014-ford-c-max-8526635/,2014 Ford C-MAX,SEL ENERGI LEATHER SEATS,"149,315KM",White,"$14,998"
615,https://www.carpages.ca/used-cars/ontario/oakville/2021-tesla-model-s-8526158/,2021 Tesla Model S,"LONG RANGE AUTOPILOT, REFRESHED, YOKE STEERING!","5,025KM",White,"$147,950"
616,https://www.carpages.ca/used-cars/ontario/oakville/2020-tesla-model-x-8526011/,2020 Tesla Model X,"LONG RANGE FULL SELF DRIVE, 5 SEATER, LOADED!","76,735KM",White,"$124,950"
617,https://www.carpages.ca/used-cars/ontario/oakville/2018-tesla-model-3-8526008/,2018 Tesla Model 3,"LONG RANGE RWD ENHANCED AUTOPILOT, SILVER!!!!!!!!!!!!","68,333KM",Silver,"$65,950"
618,https://www.carpages.ca/used-cars/ontario/oakville/2021-tesla-model-y-8526005/,2021 Tesla Model Y,"LONG RANGE AWD AUTOPILOT, CARFAX CLEAN!","20,228KM",White,"$95,700"
619,https://www.carpages.ca/used-cars/ontario/guelph/2018-toyota-prius-8525285/,2018 Toyota Prius,"Prime Upgrade w/ Technology Package, 11.6"" Navigation, HeadsUp Display, Radar Cruise, & More!","71,000KM",CHAMPAIGN,"$37,998"
620,https://www.carpages.ca/used-cars/british-columbia/surrey/2018-bmw-5-series-8525207/,2018 BMW 5 Series,"PHEV! NO PST! MSport Pkg, Cooled/Active Seats, HUD","53,750KM",Blue,"$54,900"
621,https://www.carpages.ca/new-cars/ontario/new-hamburg/2022-ford-f-150-8524313/,2022 Ford F-150,XLT,15KM,Agate Black Metallic,"$68,070"
622,https://www.carpages.ca/used-cars/ontario/mississauga/2015-ford-f-150-8524154/,2015 Ford F-150,XLT,"134,121KM",Ingot Silver Metallic,"$29,998"
623,https://www.carpages.ca/used-cars/ontario/mississauga/2019-ford-f-150-8524130/,2019 Ford F-150,XLT,"29,562KM",White Platinum Metallic Tri-Coat,"$49,998"
624,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2022-ford-f-150-8524085/,2022 Ford F-150,Lariat,55KM,Agate Black Metallic,"$82,605"
625,https://www.carpages.ca/used-cars/manitoba/brandon/2016-chevrolet-volt-8521799/,2016 Chevrolet Volt,Premier,"179,875KM",Sport Blue,"$26,700"
626,https://www.carpages.ca/used-cars/british-columbia/richmond/2015-toyota-prius-8521685/,2015 Toyota Prius,C,"104,278KM",Black,"$20,946"
627,https://www.carpages.ca/used-cars/british-columbia/richmond/2015-toyota-prius-8521676/,2015 Toyota Prius,C,"111,973KM",Black,"$20,946"
628,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8520020/,2022 RAM 1500,"BIG HORN 4X4 QUAD CAB 6'4"" BOX",28KM,Granite Crystal Metallic,"$59,570"
629,https://www.carpages.ca/used-cars/ontario/stratford/2015-ford-c-max-8519336/,2015 Ford C-MAX,Hybrid SEL,"67,634KM",Grey,"$19,374"
630,https://www.carpages.ca/used-cars/manitoba/winnipeg/2017-toyota-camry-8518511/,2017 Toyota Camry,HYBRID XLE,"64,965KM",Red,"$29,991"
631,https://www.carpages.ca/new-cars/ontario/oakville/2022-ford-f-150-8518430/,2022 Ford F-150,XLT,10KM,Carbonized Grey Metallic,"$68,927"
632,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8518322/,2022 Ford F-150,4x4 Supercrew-145,CALL,Oxford White,"$70,785"
633,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8517977/,2022 Ford F-150,4x4 Supercrew-157,CALL,ICONIC SILVER,"$74,620"
634,https://www.carpages.ca/used-cars/ontario/ottawa/2021-toyota-sienna-8517938/,2021 Toyota Sienna,LE 8-Passenger  - Heated Seats,"4,806KM",Silver,"$59,794"
